"creditpolicy","loanamnt","term","intrate","grade","emplength","targetloanstatus","dti","inqlast6mths","revolbal","revolutil","totalacc","delin2years","homeowner","logannualinc","ratioacc","verified","purpose_mod"
"1",7000,36,0.1349,"C",6,"0",16.83,2,26109,0.967,17,"N","N",11.3265958867787,0.235294117647059,"Y","home_improvement"
"1",12000,60,0.1242,"B",5,"0",3.76,0,4943,0.489,11,"N","N",10.8589989975636,0.545454545454545,"Y","wedding"
"1",5000,36,0.1349,"C",10,"0",17.4,0,6231,0.944,15,"Y","N",11.0020998412042,0.533333333333333,"Y","credit_card"
"1",6600,60,0.1942,"E",3,"1",15.87,0,2102,0.19,11,"N","N",11.1844213979982,0.727272727272727,"Y","debt_consolidation"
"1",18000,60,0.1942,"E",10,"0",10.31,0,15802,0.944,34,"Y","Y",12.1007121298723,0.264705882352941,"Y","home_improvement"
"1",25475,36,0.1629,"D",7,"0",16.84,0,27625,0.825,21,"N","Y",10.8742664696944,0.571428571428571,"Y","credit_card"
"1",22250,60,0.2128,"F",2,"1",21.9,0,21905,0.924,26,"N","Y",10.9331069697173,0.346153846153846,"Y","credit_card"
"1",11000,36,0.089,"A",4,"0",13.57,0,10513,0.74,22,"N","Y",10.7144177687525,0.454545454545455,"N","debt_consolidation"
"1",8000,36,0.1065,"B",4,"0",17.33,1,7571,0.741,10,"N","N",10.4912742174382,0.6,"Y","other"
"1",6000,36,0.079,"A",5,"0",22.71,3,25535,0.464,49,"N","Y",10.8589989975636,0.408163265306122,"N","debt_consolidation"
"1",10000,36,0.1171,"B",10,"0",7.11,1,13131,0.875,13,"N","N",10.8589989975636,0.461538461538462,"N","credit_card"
"1",24000,60,0.1864,"E",4,"1",22.49,1,25238,0.781,32,"N","Y",11.7360690162844,0.28125,"Y","debt_consolidation"
"1",23000,60,0.1269,"B",10,"0",29.83,1,22875,0.603,54,"N","Y",11.289781913656,0.259259259259259,"Y","debt_consolidation"
"1",12000,36,0.1677,"D",5,"0",17.61,0,14598,0.792,37,"N","N",11.1272629841582,0.405405405405405,"N","debt_consolidation"
"1",18000,60,0.1825,"D",10,"0",19.68,2,15006,0.509,35,"N","Y",11.0508900053737,0.371428571428571,"Y","debt_consolidation"
"1",20000,60,0.1758,"D",7,"0",17.15,3,17115,0.891,8,"Y","N",10.77895628989,0.625,"Y","credit_card"
"1",14850,36,0.089,"A",8,"0",21.9,0,18918,0.852,27,"N","N",10.3577428248137,0.333333333333333,"N","debt_consolidation"
"1",15000,60,0.1825,"D",10,"1",10.45,0,17293,0.724,16,"N","Y",11.0821425488778,0.375,"N","debt_consolidation"
"1",12650,36,0.089,"A",10,"0",11.9,0,28316,0.37,39,"Y","Y",11.3794397855866,0.384615384615385,"N","debt_consolidation"
"1",17500,36,0.1349,"C",5,"0",10.97,0,18564,0.888,10,"N","N",10.9681982895286,0.8,"N","credit_card"
"1",21000,60,0.1677,"D",10,"0",14.72,1,7644,0.921,16,"N","N",10.8780471925343,0.5,"Y","debt_consolidation"
"1",15000,60,0.1596,"C",6,"0",23.7,3,61575,0.571,40,"N","Y",11.6526874073454,0.4,"Y","debt_consolidation"
"1",15000,60,0.1727,"D",10,"0",16.13,1,23468,0.939,10,"N","N",10.6213273456864,0.5,"N","credit_card"
"1",9500,36,0.0603,"A",10,"0",7.78,1,10411,0.365,13,"N","Y",10.4631033404715,0.461538461538462,"N","debt_consolidation"
"1",13000,60,0.1727,"D",7,"0",15.31,0,17478,0.78,17,"N","N",10.8181770030433,0.588235294117647,"N","credit_card"
"1",12000,60,0.1427,"C",10,"1",13.75,0,11683,0.433,35,"Y","N",10.9595402267854,0.285714285714286,"Y","debt_consolidation"
"1",8000,36,0.079,"A",5,"0",15.21,1,16545,0.511,23,"N","N",11.289781913656,0.391304347826087,"N","debt_consolidation"
"1",6400,60,0.1942,"E",3,"0",6.06,2,4170,0.787,25,"N","N",9.9986158976277,0.88,"Y","other"
"1",10000,36,0.089,"A",8,"0",7.24,0,11628,0.791,12,"N","N",11.0020998412042,0.75,"N","credit_card"
"1",12000,36,0.1427,"C",6,"0",9.25,1,14254,0.477,20,"N","N",10.9150884642146,0.5,"N","debt_consolidation"
"1",4125,36,0.1171,"B",1,"0",22.99,0,7460,0.643,28,"N","N",10.1266311038503,0.5,"Y","credit_card"
"1",7000,36,0.06,"B",2,"0",18.83,0,21806,0.493,26,"N","N",11.2252433925184,0.653846153846154,"Y","debt_consolidation"
"1",6000,36,0.089,"A",1,"0",13.82,1,185,0.084,9,"N","Y",10.5186731916264,0.333333333333333,"Y","small_business"
"1",14300,60,0.1171,"B",10,"0",26.96,0,11200,0.386,17,"N","N",10.3089526606443,0.647058823529412,"Y","credit_card"
"1",33000,36,0.1864,"E",1,"1",7.11,0,23848,0.483,31,"Y","Y",11.6526874073454,0.387096774193548,"Y","debt_consolidation"
"1",17625,60,0.1758,"D",10,"0",27.27,1,20181,0.952,16,"N","N",10.6689553946757,0.4375,"Y","credit_card"
"1",6000,36,0.0603,"A",5,"0",11.39,0,4389,0.154,26,"N","Y",10.9852927228879,0.384615384615385,"N","other"
"1",10000,36,0.1677,"D",10,"1",9.57,3,7691,0.592,21,"N","Y",10.5966347330961,0.476190476190476,"Y","debt_consolidation"
"1",1500,36,0.1242,"B",1,"0",13.39,2,12092,0.451,14,"N","N",11.289781913656,0.428571428571429,"N","moving"
"1",13200,36,0.1171,"B",5,"0",20.99,0,8697,0.762,10,"N","N",10.3577428248137,0.8,"N","debt_consolidation"
"1",25000,60,0.1903,"E",7,"0",22.08,0,27447,0.734,23,"N","Y",11.1272629841582,0.391304347826087,"Y","credit_card"
"1",6000,36,0.089,"A",1,"0",1.05,1,4036,0.416,7,"N","Y",10.0858091093301,0.571428571428571,"Y","credit_card"
"1",5150,36,0.0662,"A",2,"0",23.38,0,10024,0.835,22,"N","Y",10.268130666124,0.272727272727273,"Y","debt_consolidation"
"1",5000,36,0.1171,"B",2,"0",11.42,0,4833,0.895,15,"N","N",10.725467604939,0.866666666666667,"N","debt_consolidation"
"1",21625,60,0.1269,"B",10,"0",29.09,0,26177,0.648,39,"N","N",10.8967393255464,0.435897435897436,"Y","debt_consolidation"
"1",18000,36,0.079,"A",4,"1",15.07,0,10498,0.686,24,"N","N",10.8197782844103,0.333333333333333,"Y","debt_consolidation"
"1",5000,60,0.1171,"B",5,"0",7.81,0,3456,0.264,17,"N","Y",11.3385720778255,0.352941176470588,"N","other"
"1",3000,36,0.1171,"B",7,"0",22.51,1,2080,0.116,43,"N","Y",10.8026728165073,0.534883720930233,"Y","home_improvement"
"1",7500,36,0.1758,"D",10,"0",20.88,0,995,0.995,25,"N","N",10.5558127385758,0.24,"N","major_purchase"
"1",5000,36,0.1465,"C",1,"0",13.06,3,15611,0.83,16,"N","Y",11.2252433925184,0.375,"Y","debt_consolidation"
"1",15000,60,0.1269,"B",5,"1",4.68,2,8319,0.467,13,"N","N",11.0020998412042,0.615384615384615,"N","debt_consolidation"
"1",12000,36,0.1065,"B",2,"0",19.43,1,10349,0.704,11,"N","N",10.6454248972655,0.727272727272727,"N","credit_card"
"1",14000,36,0.089,"A",2,"0",13.83,2,14371,0.708,20,"N","Y",10.3577428248137,0.3,"N","debt_consolidation"
"1",10200,36,0.0662,"A",3,"0",17.03,0,16771,0.666,26,"N","Y",11.0666383623418,0.307692307692308,"N","debt_consolidation"
"1",14000,60,0.089,"A",1,"0",11.45,0,15183,0.474,24,"N","Y",11.1290848529587,0.333333333333333,"N","debt_consolidation"
"1",15000,36,0.1864,"E",1,"0",11.25,1,17547,0.954,11,"N","Y",10.77895628989,0.909090909090909,"Y","debt_consolidation"
"1",2700,36,0.1427,"C",3,"0",24.6,0,17051,0.783,9,"N","N",10.0858091093301,0.777777777777778,"N","credit_card"
"1",16000,60,0.1864,"E",1,"0",19.03,2,15065,0.819,27,"N","N",10.9150884642146,0.407407407407407,"Y","credit_card"
"1",18000,36,0.1758,"D",3,"0",17.67,1,24142,0.732,22,"N","Y",11.3562716549249,0.5,"Y","debt_consolidation"
"1",12000,60,0.1242,"B",10,"0",6.69,0,6302,0.226,13,"N","N",10.9508065468167,0.615384615384615,"Y","credit_card"
"1",7500,36,0.1269,"B",9,"1",15.21,0,8144,0.622,19,"N","N",10.5966347330961,0.473684210526316,"N","debt_consolidation"
"1",1800,36,0.0751,"A",10,"0",28.31,0,46014,0.679,35,"N","Y",11.4075649493124,0.457142857142857,"Y","debt_consolidation"
"1",12000,36,0.1171,"B",10,"0",3.44,0,4092,0.476,11,"N","N",11.6952470217642,0.454545454545455,"Y","major_purchase"
"1",8000,60,0.1903,"E",10,"1",17.3,1,16619,0.458,23,"N","N",11.5898865061064,0.478260869565217,"Y","other"
"1",6250,36,0.079,"A",6,"0",21.77,0,8181,0.852,12,"N","N",9.95227771670556,0.583333333333333,"N","debt_consolidation"
"1",11000,36,0.1349,"C",6,"0",6.83,0,13960,0.565,20,"N","N",11.5898865061064,0.4,"N","car"
"1",20000,36,0.1269,"B",8,"0",11.18,0,9280,0.584,21,"N","N",11.2252433925184,0.333333333333333,"Y","debt_consolidation"
"1",20000,60,0.1991,"E",1,"1",15.35,0,13318,0.783,17,"N","N",10.6358554462494,0.529411764705882,"Y","debt_consolidation"
"1",3775,36,0.1527,"C",1,"0",21.42,2,7465,0.222,25,"N","Y",10.0123419574482,0.44,"N","debt_consolidation"
"1",6000,36,0.0603,"A",10,"0",1.32,0,19391,0.003,26,"N","Y",11.6082356447746,0.346153846153846,"Y","debt_consolidation"
"1",15000,36,0.1349,"C",8,"0",7.83,2,10799,0.548,12,"N","Y",10.6454248972655,0.666666666666667,"Y","debt_consolidation"
"1",16750,60,0.1242,"B",5,"0",23.83,2,27821,0.281,26,"N","Y",10.6454248972655,0.5,"N","debt_consolidation"
"1",7750,36,0.0751,"A",10,"0",8.69,2,24372,0.291,43,"N","Y",11.4075649493124,0.418604651162791,"N","debt_consolidation"
"1",7000,36,0.1427,"C",4,"0",10.91,2,10543,0.609,15,"N","N",11.0821425488778,0.533333333333333,"N","credit_card"
"1",9800,36,0.1269,"B",10,"0",10.79,2,29862,0.443,17,"N","Y",11.3850920934603,0.647058823529412,"Y","home_improvement"
"1",25000,36,0.079,"A",5,"0",2.44,0,9227,0.338,20,"N","Y",11.4075649493124,0.2,"Y","home_improvement"
"1",4000,36,0.1171,"B",6,"1",12.37,0,8512,0.587,16,"N","N",10.4040728223963,0.75,"N","credit_card"
"1",13200,60,0.1758,"D",9,"0",15.33,0,7620,0.876,16,"N","Y",11.289781913656,0.6875,"N","credit_card"
"1",12000,36,0.0603,"A",9,"0",18.89,0,382,0.052,15,"N","N",10.8197782844103,0.6,"Y","debt_consolidation"
"1",21575,60,0.2391,"G",10,"0",18.5,1,16092,0.987,21,"N","N",10.9055889408234,0.333333333333333,"Y","debt_consolidation"
"1",3300,36,0.1465,"C",1,"0",11.6,3,3260,0.429,11,"N","N",11.0974100210086,0.818181818181818,"N","moving"
"1",5400,36,0.1527,"C",5,"0",13.17,3,4842,0.897,32,"N","N",11.6262541502772,0.34375,"Y","debt_consolidation"
"1",12000,36,0.1242,"B",5,"0",16.8,0,14171,0.695,17,"N","N",11.3504065354725,0.764705882352941,"Y","debt_consolidation"
"1",16000,60,0.1527,"C",8,"0",19.67,3,14750,0.585,17,"N","Y",10.7188523658203,0.411764705882353,"Y","debt_consolidation"
"1",16250,36,0.1242,"B",5,"1",15.94,1,20201,0.372,30,"N","N",10.8780471925343,0.466666666666667,"N","credit_card"
"1",12000,36,0.1527,"C",3,"0",11.8,2,5082,0.876,9,"N","Y",11.0020998412042,0.777777777777778,"N","credit_card"
"1",6000,36,0.089,"A",3,"0",24.23,0,12385,0.917,35,"N","N",11.3144745262464,0.314285714285714,"N","debt_consolidation"
"1",10000,36,0.0751,"A",1,"0",2.54,0,6822,0.48,7,"N","N",10.8197782844103,0.714285714285714,"Y","debt_consolidation"
"1",20000,60,0.1269,"B",2,"0",5.23,0,14733,0.422,24,"N","N",11.289781913656,0.5,"Y","small_business"
"1",12000,36,0.1269,"B",2,"0",12.48,0,14037,0.866,6,"N","N",10.4631033404715,0.833333333333333,"N","credit_card"
"1",13200,36,0.1242,"B",2,"0",12.54,0,15371,0.64,16,"N","N",10.5966347330961,0.5625,"Y","debt_consolidation"
"1",11625,60,0.1903,"E",7,"0",23.44,0,11449,0.464,23,"N","N",10.3734911817819,0.521739130434783,"N","debt_consolidation"
"1",15000,36,0.1349,"C",4,"0",20.41,2,13203,0.288,39,"N","Y",11.5129254649702,0.41025641025641,"N","debt_consolidation"
"1",18000,36,0.1349,"C",2,"0",16.72,2,6141,0.394,32,"N","Y",11.0020998412042,0.1875,"Y","debt_consolidation"
"1",8300,36,0.089,"A",1,"1",3.8,0,4178,0.36,20,"N","N",10.3089526606443,0.7,"N","debt_consolidation"
"1",7000,36,0.0991,"B",0,"1",12.22,1,2623,0.656,28,"Y","N",10.0334626289579,0.285714285714286,"Y","other"
"1",7000,36,0.1527,"C",4,"0",9.77,2,2642,0.48,9,"N","N",10.8197782844103,0.333333333333333,"N","debt_consolidation"
"1",35000,60,0.1991,"E",7,"1",11.2,2,28240,0.941,26,"N","Y",12.0725412529057,0.115384615384615,"Y","home_improvement"
"1",18000,60,0.1727,"D",7,"1",19.83,0,23240,0.644,25,"N","N",10.6454248972655,0.4,"Y","debt_consolidation"
"1",10800,36,0.0603,"A",5,"0",1.63,0,1854,0.052,8,"N","Y",10.7144177687525,0.75,"Y","major_purchase"
"1",20000,36,0.0991,"B",1,"0",9.39,2,19672,0.665,26,"N","N",10.9681982895286,0.192307692307692,"Y","debt_consolidation"
"1",10000,36,0.1242,"B",2,"0",13.33,1,18702,0.548,28,"N","N",10.4912742174382,0.535714285714286,"Y","major_purchase"
"1",18000,36,0.1527,"C",10,"0",20.19,3,13469,0.797,19,"N","N",11.3214016974115,0.473684210526316,"N","credit_card"
"1",10000,60,0.1349,"C",10,"0",13.32,6,8182,0.13,36,"N","Y",11.0020998412042,0.222222222222222,"N","car"
"1",7200,36,0.1242,"B",6,"0",11.07,1,15185,0.686,20,"N","N",10.7995755770928,0.75,"Y","credit_card"
"1",5000,36,0.079,"A",5,"0",6.44,0,0,0,19,"N","Y",9.98044859367226,0.157894736842105,"N","home_improvement"
"1",25000,60,0.1758,"D",3,"1",5.68,1,4666,0.31,10,"N","N",11.0020998412042,0.4,"Y","debt_consolidation"
"1",8375,36,0.0751,"A",10,"0",21.14,3,10710,0.178,47,"N","Y",10.8277464540595,0.382978723404255,"Y","medical"
"1",30000,60,0.2089,"F",5,"1",24.14,0,22499,0.846,43,"Y","Y",11.5129254649702,0.302325581395349,"Y","debt_consolidation"
"1",19075,60,0.2089,"F",10,"0",17.38,2,15430,0.749,17,"N","N",10.77895628989,0.588235294117647,"Y","debt_consolidation"
"1",1200,36,0.1242,"B",9,"0",18.95,0,12515,0.703,8,"N","N",10.2750511089686,0.625,"N","other"
"1",15000,60,0.1727,"D",10,"0",20.82,1,20528,0.492,34,"N","Y",11.1657209630648,0.323529411764706,"Y","debt_consolidation"
"1",3000,36,0.1242,"B",5,"0",16.2,0,5989,0.549,15,"N","N",11.2318879352371,0.733333333333333,"N","debt_consolidation"
"1",35000,60,0.1864,"E",10,"1",20.66,1,14249,0.596,14,"N","N",11.3574639263429,0.857142857142857,"Y","debt_consolidation"
"1",8000,36,0.079,"A",10,"0",4.54,1,3406,0.36,22,"N","Y",11.1154285265112,0.318181818181818,"N","home_improvement"
"1",16000,36,0.079,"A",4,"0",9.09,0,6589,0.36,14,"N","Y",11.6784060045682,0.642857142857143,"Y","home_improvement"
"1",10000,36,0.1065,"B",8,"0",19.74,2,6768,0.368,12,"N","N",10.5933794403754,0.666666666666667,"N","home_improvement"
"1",27050,36,0.1349,"C",4,"0",21.34,0,5841,0.504,16,"N","N",11.0020998412042,0.4375,"Y","small_business"
"1",8000,36,0.1825,"D",1,"0",6,0,7450,0.866,5,"N","N",10.4631033404715,0.8,"N","debt_consolidation"
"1",7500,36,0.1629,"D",3,"0",13.05,0,3179,0.383,4,"N","N",10.77895628989,1,"Y","wedding"
"1",12000,36,0.1629,"D",5,"0",11.7,2,6942,0.771,19,"Y","Y",11.5617156291397,0.526315789473684,"N","debt_consolidation"
"1",8500,36,0.089,"A",1,"0",19.56,3,537,0.035,24,"N","N",10.2080267420543,0.625,"N","home_improvement"
"1",12000,60,0.1527,"C",10,"1",12.47,1,15378,0.666,29,"N","Y",10.8967393255464,0.413793103448276,"N","debt_consolidation"
"1",10000,36,0.1171,"B",2,"0",12.16,0,7767,0.339,20,"Y","N",11.0020998412042,0.55,"N","credit_card"
"1",15000,60,0.1825,"D",4,"0",17.17,2,12146,0.75,29,"N","Y",10.9675083964346,0.344827586206897,"Y","debt_consolidation"
"1",15000,36,0.1427,"C",6,"0",17.46,1,8175,0.771,30,"N","N",10.5966347330961,0.3,"Y","debt_consolidation"
"1",10000,36,0.1677,"D",9,"0",11.13,1,27998,0.903,24,"N","Y",11.2515607008358,0.458333333333333,"N","debt_consolidation"
"1",35000,60,0.1903,"E",10,"0",24.74,1,17963,0.343,32,"N","Y",11.9183905730784,0.375,"Y","home_improvement"
"1",12000,36,0.0991,"B",4,"0",3.38,0,14847,0.648,21,"N","Y",11.2252433925184,0.333333333333333,"N","debt_consolidation"
"1",35000,60,0.1942,"E",10,"0",20.89,1,23691,0.933,28,"N","Y",11.2453050712252,0.285714285714286,"Y","debt_consolidation"
"1",6800,36,0.203,"E",7,"0",24.21,1,27741,0.98,14,"N","N",11.289781913656,0.571428571428571,"N","credit_card"
"1",30000,36,0.1727,"D",1,"0",11.78,2,36653,0.696,40,"N","N",12.052921466036,0.325,"Y","debt_consolidation"
"1",12000,36,0.0751,"A",1,"0",18.79,1,14570,0.718,16,"N","N",10.71894085748,0.375,"Y","debt_consolidation"
"1",18725,60,0.1727,"D",9,"1",23.35,0,8326,0.566,24,"N","Y",10.8589989975636,0.375,"Y","debt_consolidation"
"1",13000,60,0.1527,"C",1,"0",13.5,1,10477,0.685,20,"N","N",10.5966347330961,0.35,"N","debt_consolidation"
"1",18000,36,0.1242,"B",10,"0",14.24,0,22661,0.815,30,"N","Y",12.0435537160324,0.533333333333333,"N","debt_consolidation"
"1",12000,36,0.1242,"B",5,"0",16.85,1,12900,0.635,28,"N","N",11.0413205543575,0.642857142857143,"N","credit_card"
"1",16500,60,0.1171,"B",5,"1",3.13,0,2096,0.23,17,"N","Y",10.4042628404486,0.470588235294118,"Y","small_business"
"1",8000,60,0.2167,"F",4,"0",6.69,1,2975,0.726,5,"N","N",10.7144177687525,0.8,"Y","other"
"1",35000,60,0.1942,"E",10,"0",18.11,0,32568,0.796,20,"N","Y",11.8277362048103,0.45,"Y","credit_card"
"1",18000,36,0.1171,"B",2,"0",7.45,4,3411,0.227,14,"N","Y",10.8589989975636,0.642857142857143,"Y","home_improvement"
"1",20000,36,0.1269,"B",10,"0",17.56,1,31476,0.86,21,"N","Y",11.0020998412042,0.333333333333333,"Y","credit_card"
"1",12000,36,0.0751,"A",10,"0",10.01,3,27086,0.702,25,"N","Y",12.7656884334656,0.36,"Y","debt_consolidation"
"1",12000,36,0.0751,"A",8,"0",15.41,3,5983,0.298,16,"N","Y",11.2118203721863,0.5,"N","debt_consolidation"
"1",1000,36,0.0991,"B",10,"0",10.33,1,7104,0.74,11,"N","N",11.2118203721863,0.545454545454545,"Y","other"
"1",20000,36,0.1269,"B",5,"0",6.38,0,17391,0.649,9,"N","N",11.1844213979982,0.666666666666667,"N","debt_consolidation"
"1",24000,36,0.1629,"D",4,"0",6.7,0,7335,0.535,27,"N","N",10.77895628989,0.296296296296296,"Y","debt_consolidation"
"1",15000,60,0.1349,"C",10,"0",21.6,1,22800,0.724,25,"N","Y",10.8967393255464,0.28,"N","debt_consolidation"
"1",12000,36,0.1171,"B",8,"0",16.8,1,13436,0.304,23,"N","N",10.4341158035983,0.826086956521739,"N","debt_consolidation"
"1",17000,36,0.1242,"B",6,"0",13.94,0,11386,0.699,25,"N","Y",10.8197782844103,0.44,"Y","debt_consolidation"
"1",12000,36,0.1242,"B",6,"0",9.69,0,24005,0.533,14,"Y","Y",11.2515607008358,0.785714285714286,"N","debt_consolidation"
"1",20000,60,0.2128,"F",10,"0",4.96,1,27457,0.938,17,"N","N",12.0137007528827,0.411764705882353,"Y","debt_consolidation"
"1",24000,36,0.1269,"B",1,"0",23.13,0,33187,0.895,18,"N","N",11.5174153702431,0.444444444444444,"Y","credit_card"
"1",7500,36,0.0662,"A",9,"0",16.77,0,8578,0.469,20,"Y","Y",10.7579028806922,0.5,"N","credit_card"
"1",20000,60,0.1465,"C",5,"0",12.65,1,20817,0.508,21,"N","N",10.77895628989,0.476190476190476,"Y","debt_consolidation"
"1",7000,60,0.1596,"C",6,"0",11.26,1,21133,0.642,31,"N","Y",11.7791285057449,0.387096774193548,"N","major_purchase"
"1",12800,60,0.1758,"D",2,"0",19.05,1,27751,0.925,32,"N","N",11.5028751291167,0.1875,"N","debt_consolidation"
"1",3000,36,0.0603,"A",10,"0",11.93,0,631,0.057,15,"N","Y",10.8197782844103,0.4,"N","major_purchase"
"1",10000,36,0.1242,"B",3,"0",19.86,1,17700,0.813,17,"N","N",11.0821425488778,0.764705882352941,"N","debt_consolidation"
"1",8400,60,0.089,"A",4,"0",7.44,0,6091,0.087,23,"N","Y",11.0899275515698,0.782608695652174,"Y","debt_consolidation"
"1",15000,36,0.0603,"A",4,"0",10.81,0,18282,0.182,38,"N","Y",10.8870884609599,0.394736842105263,"N","credit_card"
"1",30000,60,0.2206,"F",5,"0",14.7,1,16375,0.451,19,"N","Y",11.289781913656,0.263157894736842,"Y","credit_card"
"1",12000,36,0.0751,"A",10,"0",6.3,1,3739,0.204,12,"N","Y",11.5991031612113,0.5,"N","major_purchase"
"1",11125,36,0.1349,"C",4,"0",15.63,0,5797,0.707,33,"Y","Y",11.2252433925184,0.242424242424242,"N","debt_consolidation"
"1",20000,60,0.1427,"C",4,"0",0.6,3,816,0.037,23,"N","Y",10.5966347330961,0.217391304347826,"Y","house"
"1",3525,36,0.0662,"A",2,"0",12.92,0,8518,0.622,18,"N","N",10.1658518170036,0.277777777777778,"N","debt_consolidation"
"1",3000,36,0.0751,"A",2,"0",14.89,2,1552,0.103,14,"N","N",11.0666383623418,0.428571428571429,"N","moving"
"1",19800,60,0.2167,"F",10,"0",1.61,2,2121,0.272,21,"N","Y",12.0435537160324,0.428571428571429,"Y","home_improvement"
"1",10000,36,0.1065,"B",10,"0",24.15,1,28976,0.549,18,"N","N",10.5966347330961,0.5,"N","credit_card"
"1",5000,36,0.0991,"B",4,"0",10.7,0,17643,0.564,46,"N","Y",11.5228757958234,0.347826086956522,"N","other"
"1",3000,36,0.1269,"B",10,"0",13.84,2,29086,0.797,31,"N","N",11.5617156291397,0.612903225806452,"Y","debt_consolidation"
"1",11200,36,0.1427,"C",6,"0",13.51,1,22221,0.856,36,"N","Y",10.8197782844103,0.222222222222222,"N","debt_consolidation"
"1",4800,36,0.079,"A",1,"0",14.44,1,3134,0.188,33,"N","N",11.0020998412042,0.393939393939394,"N","debt_consolidation"
"1",6000,36,0.1242,"B",6,"0",24.99,1,9053,0.515,17,"N","N",10.5320962119585,0.529411764705882,"Y","debt_consolidation"
"1",3500,36,0.0991,"B",10,"0",20.71,0,18140,0.782,18,"N","N",10.5713169251118,0.333333333333333,"N","debt_consolidation"
"1",13350,60,0.1727,"D",7,"0",20.53,2,18990,0.795,13,"N","Y",10.9150884642146,0.615384615384615,"Y","debt_consolidation"
"1",15000,36,0.1171,"B",10,"0",9.73,1,8798,0.667,6,"N","N",10.4282160814711,0.666666666666667,"N","other"
"1",20000,60,0.1269,"B",7,"0",15.48,1,15756,0.551,16,"N","N",10.5966347330961,0.75,"Y","debt_consolidation"
"1",25000,36,0.079,"A",8,"0",19.07,1,26801,0.401,30,"N","Y",11.3385720778255,0.533333333333333,"Y","other"
"1",5600,36,0.0603,"A",6,"0",16.29,1,3071,0.069,15,"N","N",10.7995755770928,0.666666666666667,"N","debt_consolidation"
"1",25000,60,0.1727,"D",10,"0",21.07,0,18260,0.674,24,"N","N",10.8277464540595,0.583333333333333,"Y","debt_consolidation"
"1",16000,36,0.1349,"C",6,"0",20.09,0,9220,0.931,16,"N","Y",10.8197782844103,0.3125,"Y","debt_consolidation"
"1",24000,36,0.0751,"A",9,"0",11.81,1,2612,0.077,21,"N","Y",11.2252433925184,0.380952380952381,"Y","other"
"1",14000,60,0.1349,"C",10,"0",24.73,0,15198,0.585,31,"N","Y",11.1124478983731,0.483870967741935,"Y","credit_card"
"1",2400,36,0.1727,"D",5,"0",8.76,0,3096,0.645,7,"N","N",9.49461665129313,0.714285714285714,"Y","debt_consolidation"
"1",11500,36,0.0751,"A",1,"0",9.12,0,1166,0.299,8,"N","N",10.9508065468167,0.625,"Y","debt_consolidation"
"1",2100,36,0.1465,"C",5,"0",7.66,1,11502,0.913,20,"N","N",11.0020998412042,0.3,"Y","major_purchase"
"1",6000,36,0.079,"A",0,"0",24.13,0,25459,0.732,32,"N","Y",11.2252433925184,0.4375,"Y","small_business"
"1",14000,60,0.1349,"C",5,"0",23.87,3,21284,0.476,48,"N","Y",11.0898054216233,0.1875,"Y","debt_consolidation"
"1",12800,60,0.1349,"C",4,"0",16.59,0,11256,0.859,14,"N","N",10.7144177687525,0.642857142857143,"N","debt_consolidation"
"1",8000,36,0.0751,"A",2,"1",7.71,0,11720,0.592,8,"N","N",10.6454248972655,0.5,"N","debt_consolidation"
"1",12400,60,0.2128,"F",7,"0",15.77,1,4089,0.788,30,"Y","N",10.8197782844103,0.433333333333333,"Y","other"
"1",15000,36,0.1758,"D",7,"0",4.38,0,7781,0.837,21,"N","Y",11.3963916487143,0.380952380952381,"Y","debt_consolidation"
"1",7200,36,0.089,"A",4,"0",10.62,0,9407,0.855,7,"N","N",11.0020998412042,0.857142857142857,"Y","credit_card"
"1",8000,36,0.079,"A",1,"0",9.32,3,9752,0.542,21,"N","N",11.1844213979982,0.285714285714286,"Y","major_purchase"
"1",10000,36,0.0991,"B",6,"0",22.88,0,5748,0.449,22,"Y","Y",10.3089526606443,0.454545454545455,"Y","wedding"
